,Mood_Swings_High,Mood_Swings_Low,Mood_Swings_Medium
34869,TRUE,FALSE,FALSE
34870,FALSE,FALSE,TRUE
34871,FALSE,TRUE,FALSE
34872,FALSE,TRUE,FALSE
34873,TRUE,FALSE,FALSE
34874,FALSE,FALSE,TRUE
34875,FALSE,TRUE,FALSE
34876,FALSE,TRUE,FALSE
34877,FALSE,FALSE,TRUE
34878,FALSE,FALSE,TRUE
34879,FALSE,TRUE,FALSE
34880,TRUE,FALSE,FALSE
34881,FALSE,FALSE,TRUE
34882,FALSE,FALSE,TRUE
34883,FALSE,TRUE,FALSE
34884,FALSE,TRUE,FALSE
34885,TRUE,FALSE,FALSE
34886,TRUE,FALSE,FALSE
34887,TRUE,FALSE,FALSE
34888,FALSE,TRUE,FALSE
34889,FALSE,FALSE,TRUE
34890,FALSE,FALSE,TRUE
34891,TRUE,FALSE,FALSE
34892,FALSE,TRUE,FALSE
34893,FALSE,TRUE,FALSE
34894,FALSE,TRUE,FALSE
34895,TRUE,FALSE,FALSE
34896,FALSE,TRUE,FALSE
34897,TRUE,FALSE,FALSE
34898,FALSE,TRUE,FALSE
34899,TRUE,FALSE,FALSE
34900,FALSE,TRUE,FALSE
34901,TRUE,FALSE,FALSE
34902,FALSE,TRUE,FALSE
34903,FALSE,TRUE,FALSE
34904,FALSE,FALSE,TRUE
34905,TRUE,FALSE,FALSE
34906,FALSE,FALSE,TRUE
34907,TRUE,FALSE,FALSE
34908,FALSE,FALSE,TRUE
34909,FALSE,FALSE,TRUE
34910,FALSE,FALSE,TRUE
34911,FALSE,TRUE,FALSE
34912,FALSE,TRUE,FALSE
34913,TRUE,FALSE,FALSE
34914,FALSE,TRUE,FALSE
34915,FALSE,TRUE,FALSE
34916,TRUE,FALSE,FALSE
34917,FALSE,FALSE,TRUE
34918,FALSE,TRUE,FALSE
34919,FALSE,TRUE,FALSE
34920,FALSE,TRUE,FALSE
34921,TRUE,FALSE,FALSE
34922,TRUE,FALSE,FALSE
34923,FALSE,FALSE,TRUE
34924,FALSE,FALSE,TRUE
34925,FALSE,TRUE,FALSE
34926,FALSE,TRUE,FALSE
34927,FALSE,TRUE,FALSE
34928,FALSE,TRUE,FALSE
34929,FALSE,FALSE,TRUE
34930,TRUE,FALSE,FALSE
34931,FALSE,TRUE,FALSE
34932,FALSE,FALSE,TRUE
34933,TRUE,FALSE,FALSE
34934,FALSE,FALSE,TRUE
34935,TRUE,FALSE,FALSE
34936,FALSE,TRUE,FALSE
34937,FALSE,FALSE,TRUE
34938,FALSE,FALSE,TRUE
34939,TRUE,FALSE,FALSE
34940,FALSE,TRUE,FALSE
34941,FALSE,TRUE,FALSE
34942,FALSE,TRUE,FALSE
34943,FALSE,TRUE,FALSE
34944,TRUE,FALSE,FALSE
34945,FALSE,FALSE,TRUE
34946,FALSE,FALSE,TRUE
34947,FALSE,FALSE,TRUE
34948,FALSE,FALSE,TRUE
34949,TRUE,FALSE,FALSE
34950,FALSE,FALSE,TRUE
34951,TRUE,FALSE,FALSE
34952,TRUE,FALSE,FALSE
34953,TRUE,FALSE,FALSE
34954,TRUE,FALSE,FALSE
34955,TRUE,FALSE,FALSE
34956,FALSE,TRUE,FALSE
34957,FALSE,TRUE,FALSE
34958,FALSE,TRUE,FALSE
34959,TRUE,FALSE,FALSE
34960,FALSE,FALSE,TRUE
34961,TRUE,FALSE,FALSE
34962,FALSE,TRUE,FALSE
34963,FALSE,FALSE,TRUE
34964,TRUE,FALSE,FALSE
34965,TRUE,FALSE,FALSE
34966,FALSE,TRUE,FALSE
34967,FALSE,FALSE,TRUE
34968,TRUE,FALSE,FALSE
34969,FALSE,FALSE,TRUE
34970,FALSE,TRUE,FALSE
34971,TRUE,FALSE,FALSE
34972,FALSE,TRUE,FALSE
34973,TRUE,FALSE,FALSE
34974,TRUE,FALSE,FALSE
34975,FALSE,FALSE,TRUE
34976,FALSE,TRUE,FALSE
34977,FALSE,TRUE,FALSE
34978,FALSE,TRUE,FALSE
34979,FALSE,FALSE,TRUE
34980,FALSE,TRUE,FALSE
34981,FALSE,FALSE,TRUE
34982,TRUE,FALSE,FALSE
34983,FALSE,FALSE,TRUE
34984,FALSE,TRUE,FALSE
34985,FALSE,FALSE,TRUE
34986,TRUE,FALSE,FALSE
34987,FALSE,FALSE,TRUE
34988,FALSE,FALSE,TRUE
34989,FALSE,FALSE,TRUE
34990,TRUE,FALSE,FALSE
34991,TRUE,FALSE,FALSE
34992,TRUE,FALSE,FALSE
34993,FALSE,FALSE,TRUE
34994,TRUE,FALSE,FALSE
34995,TRUE,FALSE,FALSE
34996,FALSE,TRUE,FALSE
34997,TRUE,FALSE,FALSE
34998,FALSE,FALSE,TRUE
34999,FALSE,TRUE,FALSE
35000,FALSE,FALSE,TRUE
35001,TRUE,FALSE,FALSE
35002,TRUE,FALSE,FALSE
35003,FALSE,FALSE,TRUE
35004,TRUE,FALSE,FALSE
35005,FALSE,FALSE,TRUE
35006,FALSE,FALSE,TRUE
35007,FALSE,TRUE,FALSE
35008,TRUE,FALSE,FALSE
35009,TRUE,FALSE,FALSE
35010,TRUE,FALSE,FALSE
35011,FALSE,TRUE,FALSE
35012,TRUE,FALSE,FALSE
35013,FALSE,TRUE,FALSE
35014,TRUE,FALSE,FALSE
35015,FALSE,TRUE,FALSE
35016,FALSE,TRUE,FALSE
35017,FALSE,FALSE,TRUE
35018,FALSE,FALSE,TRUE
35019,FALSE,FALSE,TRUE
35020,FALSE,FALSE,TRUE
35021,TRUE,FALSE,FALSE
35022,TRUE,FALSE,FALSE
35023,FALSE,FALSE,TRUE
35024,FALSE,FALSE,TRUE
35025,FALSE,TRUE,FALSE
35026,FALSE,TRUE,FALSE
35027,FALSE,TRUE,FALSE
35028,FALSE,FALSE,TRUE
35029,FALSE,TRUE,FALSE
35030,FALSE,TRUE,FALSE
35031,TRUE,FALSE,FALSE
35032,TRUE,FALSE,FALSE
35033,TRUE,FALSE,FALSE
35034,FALSE,FALSE,TRUE
35035,FALSE,TRUE,FALSE
35036,FALSE,TRUE,FALSE
35037,TRUE,FALSE,FALSE
35038,FALSE,TRUE,FALSE
35039,FALSE,TRUE,FALSE
35040,TRUE,FALSE,FALSE
35041,FALSE,TRUE,FALSE
35042,FALSE,TRUE,FALSE
35043,FALSE,TRUE,FALSE
35044,FALSE,TRUE,FALSE
35045,FALSE,TRUE,FALSE
35046,TRUE,FALSE,FALSE
35047,FALSE,TRUE,FALSE
35048,FALSE,FALSE,TRUE
35049,FALSE,TRUE,FALSE
35050,FALSE,TRUE,FALSE
35051,TRUE,FALSE,FALSE
35052,FALSE,TRUE,FALSE
35053,FALSE,TRUE,FALSE
35054,FALSE,TRUE,FALSE
35055,FALSE,TRUE,FALSE
35056,FALSE,TRUE,FALSE
35057,FALSE,FALSE,TRUE
35058,TRUE,FALSE,FALSE
35059,TRUE,FALSE,FALSE
35060,FALSE,TRUE,FALSE
35061,TRUE,FALSE,FALSE
35062,TRUE,FALSE,FALSE
35063,FALSE,TRUE,FALSE
35064,FALSE,TRUE,FALSE
35065,FALSE,TRUE,FALSE
35066,FALSE,FALSE,TRUE
35067,FALSE,TRUE,FALSE
35068,FALSE,FALSE,TRUE
35069,FALSE,TRUE,FALSE
35070,TRUE,FALSE,FALSE
35071,TRUE,FALSE,FALSE
35072,FALSE,FALSE,TRUE
35073,FALSE,TRUE,FALSE
35074,FALSE,FALSE,TRUE
35075,FALSE,TRUE,FALSE
35076,FALSE,FALSE,TRUE
35077,FALSE,FALSE,TRUE
35078,FALSE,FALSE,TRUE
35079,FALSE,TRUE,FALSE
35080,TRUE,FALSE,FALSE
35081,FALSE,TRUE,FALSE
35082,FALSE,TRUE,FALSE
35083,FALSE,TRUE,FALSE
35084,FALSE,FALSE,TRUE
35085,FALSE,TRUE,FALSE
35086,FALSE,TRUE,FALSE
35087,FALSE,TRUE,FALSE
35088,FALSE,TRUE,FALSE
35089,FALSE,TRUE,FALSE
35090,FALSE,FALSE,TRUE
35091,FALSE,TRUE,FALSE
35092,TRUE,FALSE,FALSE
35093,TRUE,FALSE,FALSE
35094,FALSE,FALSE,TRUE
35095,FALSE,TRUE,FALSE
35096,FALSE,FALSE,TRUE
35097,FALSE,FALSE,TRUE
35098,TRUE,FALSE,FALSE
35099,FALSE,FALSE,TRUE
35100,TRUE,FALSE,FALSE
35101,FALSE,FALSE,TRUE
35102,FALSE,TRUE,FALSE
35103,TRUE,FALSE,FALSE
35104,TRUE,FALSE,FALSE
35105,FALSE,FALSE,TRUE
35106,FALSE,TRUE,FALSE
35107,FALSE,FALSE,TRUE
35108,TRUE,FALSE,FALSE
35109,FALSE,TRUE,FALSE
35110,FALSE,TRUE,FALSE
35111,FALSE,TRUE,FALSE
35112,FALSE,TRUE,FALSE
35113,FALSE,TRUE,FALSE
35114,TRUE,FALSE,FALSE
35115,FALSE,FALSE,TRUE
35116,FALSE,TRUE,FALSE
35117,FALSE,TRUE,FALSE
35118,FALSE,TRUE,FALSE
35119,FALSE,TRUE,FALSE
35120,FALSE,TRUE,FALSE
35121,FALSE,TRUE,FALSE
35122,FALSE,FALSE,TRUE
35123,FALSE,TRUE,FALSE
35124,FALSE,FALSE,TRUE
35125,FALSE,TRUE,FALSE
35126,FALSE,FALSE,TRUE
35127,TRUE,FALSE,FALSE
35128,TRUE,FALSE,FALSE
35129,FALSE,TRUE,FALSE
35130,FALSE,FALSE,TRUE
35131,FALSE,FALSE,TRUE
35132,FALSE,FALSE,TRUE
35133,FALSE,TRUE,FALSE
35134,FALSE,FALSE,TRUE
35135,TRUE,FALSE,FALSE
35136,FALSE,FALSE,TRUE
35137,FALSE,FALSE,TRUE
35138,FALSE,FALSE,TRUE
35139,FALSE,TRUE,FALSE
35140,TRUE,FALSE,FALSE
35141,FALSE,TRUE,FALSE
35142,TRUE,FALSE,FALSE
35143,FALSE,TRUE,FALSE
35144,FALSE,FALSE,TRUE
35145,FALSE,FALSE,TRUE
35146,TRUE,FALSE,FALSE
35147,FALSE,FALSE,TRUE
35148,FALSE,TRUE,FALSE
35149,FALSE,FALSE,TRUE
35150,FALSE,FALSE,TRUE
35151,FALSE,FALSE,TRUE
35152,FALSE,FALSE,TRUE
35153,FALSE,TRUE,FALSE
35154,FALSE,TRUE,FALSE
35155,FALSE,TRUE,FALSE
35156,TRUE,FALSE,FALSE
35157,FALSE,TRUE,FALSE
35158,TRUE,FALSE,FALSE
35159,FALSE,TRUE,FALSE
35160,FALSE,TRUE,FALSE
35161,FALSE,TRUE,FALSE
35162,FALSE,FALSE,TRUE
35163,TRUE,FALSE,FALSE
35164,TRUE,FALSE,FALSE
35165,FALSE,FALSE,TRUE
35166,FALSE,TRUE,FALSE
35167,TRUE,FALSE,FALSE
35168,FALSE,FALSE,TRUE
35169,FALSE,FALSE,TRUE
35170,FALSE,FALSE,TRUE
35171,TRUE,FALSE,FALSE
35172,FALSE,FALSE,TRUE
35173,FALSE,TRUE,FALSE
35174,FALSE,FALSE,TRUE
35175,FALSE,FALSE,TRUE
35176,FALSE,FALSE,TRUE
35177,FALSE,FALSE,TRUE
35178,FALSE,FALSE,TRUE
35179,FALSE,FALSE,TRUE
35180,TRUE,FALSE,FALSE
35181,FALSE,TRUE,FALSE
35182,FALSE,FALSE,TRUE
35183,FALSE,FALSE,TRUE
35184,FALSE,FALSE,TRUE
35185,FALSE,FALSE,TRUE
35186,FALSE,FALSE,TRUE
35187,TRUE,FALSE,FALSE
35188,TRUE,FALSE,FALSE
35189,FALSE,TRUE,FALSE
35190,FALSE,FALSE,TRUE
35191,FALSE,TRUE,FALSE
35192,FALSE,FALSE,TRUE
35193,TRUE,FALSE,FALSE
35194,FALSE,TRUE,FALSE
35195,FALSE,TRUE,FALSE
35196,FALSE,TRUE,FALSE
35197,TRUE,FALSE,FALSE
35198,FALSE,FALSE,TRUE
35199,FALSE,FALSE,TRUE
35200,FALSE,FALSE,TRUE
35201,FALSE,FALSE,TRUE
35202,FALSE,TRUE,FALSE
35203,FALSE,TRUE,FALSE
35204,FALSE,TRUE,FALSE
35205,FALSE,FALSE,TRUE
35206,TRUE,FALSE,FALSE
35207,FALSE,FALSE,TRUE
35208,TRUE,FALSE,FALSE
35209,TRUE,FALSE,FALSE
35210,FALSE,TRUE,FALSE
35211,FALSE,FALSE,TRUE
35212,FALSE,TRUE,FALSE
35213,TRUE,FALSE,FALSE
35214,FALSE,TRUE,FALSE
35215,FALSE,TRUE,FALSE
35216,TRUE,FALSE,FALSE
35217,FALSE,FALSE,TRUE
35218,FALSE,TRUE,FALSE
35219,FALSE,FALSE,TRUE
35220,FALSE,TRUE,FALSE
35221,FALSE,FALSE,TRUE
35222,TRUE,FALSE,FALSE
35223,FALSE,FALSE,TRUE
35224,FALSE,FALSE,TRUE
35225,FALSE,FALSE,TRUE
35226,FALSE,TRUE,FALSE
35227,FALSE,TRUE,FALSE
35228,FALSE,FALSE,TRUE
35229,TRUE,FALSE,FALSE
35230,TRUE,FALSE,FALSE
35231,TRUE,FALSE,FALSE
35232,TRUE,FALSE,FALSE
35233,FALSE,TRUE,FALSE
35234,FALSE,FALSE,TRUE
35235,TRUE,FALSE,FALSE
35236,FALSE,TRUE,FALSE
35237,FALSE,FALSE,TRUE
35238,FALSE,TRUE,FALSE
35239,TRUE,FALSE,FALSE
35240,FALSE,TRUE,FALSE
35241,FALSE,TRUE,FALSE
35242,FALSE,TRUE,FALSE
35243,FALSE,FALSE,TRUE
35244,FALSE,TRUE,FALSE
35245,TRUE,FALSE,FALSE
35246,FALSE,FALSE,TRUE
35247,TRUE,FALSE,FALSE
35248,TRUE,FALSE,FALSE
35249,FALSE,FALSE,TRUE
35250,FALSE,FALSE,TRUE
35251,FALSE,FALSE,TRUE
35252,TRUE,FALSE,FALSE
35253,FALSE,TRUE,FALSE
35254,FALSE,TRUE,FALSE
35255,TRUE,FALSE,FALSE
35256,TRUE,FALSE,FALSE
35257,FALSE,TRUE,FALSE
35258,TRUE,FALSE,FALSE
35259,FALSE,TRUE,FALSE
35260,TRUE,FALSE,FALSE
35261,FALSE,FALSE,TRUE
35262,FALSE,TRUE,FALSE
35263,TRUE,FALSE,FALSE
35264,FALSE,FALSE,TRUE
35265,FALSE,FALSE,TRUE
35266,FALSE,TRUE,FALSE
35267,TRUE,FALSE,FALSE
35268,TRUE,FALSE,FALSE
35269,FALSE,TRUE,FALSE
35270,TRUE,FALSE,FALSE
35271,FALSE,TRUE,FALSE
35272,TRUE,FALSE,FALSE
35273,TRUE,FALSE,FALSE
35274,FALSE,TRUE,FALSE
35275,FALSE,TRUE,FALSE
35276,FALSE,FALSE,TRUE
35277,FALSE,TRUE,FALSE
35278,TRUE,FALSE,FALSE
35279,TRUE,FALSE,FALSE
35280,FALSE,FALSE,TRUE
35281,FALSE,TRUE,FALSE
35282,TRUE,FALSE,FALSE
35283,FALSE,FALSE,TRUE
35284,FALSE,TRUE,FALSE
35285,TRUE,FALSE,FALSE
35286,FALSE,TRUE,FALSE
35287,FALSE,FALSE,TRUE
35288,TRUE,FALSE,FALSE
35289,FALSE,FALSE,TRUE
35290,FALSE,TRUE,FALSE
35291,FALSE,TRUE,FALSE
35292,TRUE,FALSE,FALSE
35293,FALSE,FALSE,TRUE
35294,FALSE,TRUE,FALSE
35295,FALSE,FALSE,TRUE
35296,TRUE,FALSE,FALSE
35297,FALSE,TRUE,FALSE
35298,TRUE,FALSE,FALSE
35299,TRUE,FALSE,FALSE
35300,FALSE,TRUE,FALSE
35301,FALSE,TRUE,FALSE
35302,TRUE,FALSE,FALSE
35303,FALSE,FALSE,TRUE
35304,TRUE,FALSE,FALSE
35305,FALSE,TRUE,FALSE
35306,FALSE,TRUE,FALSE
35307,FALSE,TRUE,FALSE
35308,FALSE,TRUE,FALSE
35309,TRUE,FALSE,FALSE
35310,FALSE,FALSE,TRUE
35311,FALSE,TRUE,FALSE
35312,FALSE,FALSE,TRUE
35313,TRUE,FALSE,FALSE
35314,TRUE,FALSE,FALSE
35315,FALSE,TRUE,FALSE
35316,FALSE,TRUE,FALSE
35317,TRUE,FALSE,FALSE
35318,FALSE,TRUE,FALSE
35319,FALSE,TRUE,FALSE
35320,FALSE,TRUE,FALSE
35321,TRUE,FALSE,FALSE
35322,FALSE,FALSE,TRUE
35323,FALSE,TRUE,FALSE
35324,TRUE,FALSE,FALSE
35325,TRUE,FALSE,FALSE
35326,TRUE,FALSE,FALSE
35327,FALSE,FALSE,TRUE
35328,FALSE,TRUE,FALSE
35329,FALSE,TRUE,FALSE
35330,FALSE,FALSE,TRUE
35331,TRUE,FALSE,FALSE
35332,TRUE,FALSE,FALSE
35333,TRUE,FALSE,FALSE
35334,FALSE,TRUE,FALSE
35335,FALSE,FALSE,TRUE
35336,FALSE,FALSE,TRUE
35337,TRUE,FALSE,FALSE
35338,TRUE,FALSE,FALSE
35339,FALSE,TRUE,FALSE
35340,TRUE,FALSE,FALSE
35341,FALSE,FALSE,TRUE
35342,TRUE,FALSE,FALSE
35343,FALSE,FALSE,TRUE
35344,FALSE,FALSE,TRUE
35345,FALSE,FALSE,TRUE
35346,TRUE,FALSE,FALSE
35347,FALSE,TRUE,FALSE
35348,FALSE,FALSE,TRUE
35349,FALSE,FALSE,TRUE
35350,FALSE,FALSE,TRUE
35351,TRUE,FALSE,FALSE
35352,FALSE,TRUE,FALSE
35353,TRUE,FALSE,FALSE
35354,TRUE,FALSE,FALSE
35355,FALSE,TRUE,FALSE
35356,FALSE,FALSE,TRUE
35357,TRUE,FALSE,FALSE
35358,TRUE,FALSE,FALSE
35359,FALSE,TRUE,FALSE
35360,FALSE,FALSE,TRUE
35361,FALSE,FALSE,TRUE
35362,FALSE,TRUE,FALSE
35363,FALSE,FALSE,TRUE
35364,FALSE,TRUE,FALSE
35365,TRUE,FALSE,FALSE
35366,FALSE,TRUE,FALSE
35367,FALSE,TRUE,FALSE
35368,FALSE,FALSE,TRUE
35369,FALSE,TRUE,FALSE
35370,FALSE,TRUE,FALSE
35371,FALSE,TRUE,FALSE
35372,FALSE,FALSE,TRUE
35373,FALSE,FALSE,TRUE
35374,FALSE,TRUE,FALSE
35375,FALSE,TRUE,FALSE
35376,TRUE,FALSE,FALSE
35377,TRUE,FALSE,FALSE
35378,FALSE,FALSE,TRUE
35379,FALSE,FALSE,TRUE
35380,TRUE,FALSE,FALSE
35381,FALSE,TRUE,FALSE
35382,FALSE,TRUE,FALSE
35383,FALSE,TRUE,FALSE
35384,FALSE,TRUE,FALSE
35385,TRUE,FALSE,FALSE
35386,FALSE,TRUE,FALSE
35387,FALSE,FALSE,TRUE
35388,FALSE,TRUE,FALSE
35389,FALSE,TRUE,FALSE
35390,FALSE,FALSE,TRUE
35391,TRUE,FALSE,FALSE
35392,FALSE,FALSE,TRUE
35393,FALSE,FALSE,TRUE
35394,FALSE,TRUE,FALSE
35395,FALSE,TRUE,FALSE
35396,FALSE,TRUE,FALSE
35397,FALSE,TRUE,FALSE
35398,FALSE,TRUE,FALSE
35399,FALSE,TRUE,FALSE
35400,TRUE,FALSE,FALSE
35401,FALSE,TRUE,FALSE
35402,FALSE,TRUE,FALSE
35403,FALSE,FALSE,TRUE
35404,FALSE,FALSE,TRUE
35405,FALSE,TRUE,FALSE
35406,FALSE,TRUE,FALSE
35407,TRUE,FALSE,FALSE
35408,TRUE,FALSE,FALSE
35409,FALSE,FALSE,TRUE
35410,FALSE,FALSE,TRUE
35411,TRUE,FALSE,FALSE
35412,TRUE,FALSE,FALSE
35413,TRUE,FALSE,FALSE
35414,FALSE,TRUE,FALSE
35415,FALSE,FALSE,TRUE
35416,FALSE,TRUE,FALSE
35417,TRUE,FALSE,FALSE
35418,FALSE,FALSE,TRUE
35419,FALSE,FALSE,TRUE
35420,FALSE,TRUE,FALSE
35421,FALSE,FALSE,TRUE
35422,FALSE,TRUE,FALSE
35423,TRUE,FALSE,FALSE
35424,FALSE,TRUE,FALSE
35425,FALSE,FALSE,TRUE
35426,FALSE,TRUE,FALSE
35427,FALSE,TRUE,FALSE
35428,TRUE,FALSE,FALSE
35429,TRUE,FALSE,FALSE
35430,FALSE,FALSE,TRUE
35431,FALSE,TRUE,FALSE
35432,FALSE,FALSE,TRUE
35433,FALSE,FALSE,TRUE
35434,FALSE,TRUE,FALSE
35435,FALSE,FALSE,TRUE
35436,FALSE,FALSE,TRUE
35437,TRUE,FALSE,FALSE
35438,FALSE,FALSE,TRUE
35439,TRUE,FALSE,FALSE
35440,FALSE,TRUE,FALSE
35441,TRUE,FALSE,FALSE
35442,FALSE,TRUE,FALSE
35443,TRUE,FALSE,FALSE
35444,FALSE,TRUE,FALSE
35445,TRUE,FALSE,FALSE
35446,TRUE,FALSE,FALSE
35447,FALSE,TRUE,FALSE
35448,TRUE,FALSE,FALSE
35449,FALSE,TRUE,FALSE
35450,FALSE,TRUE,FALSE
35451,FALSE,TRUE,FALSE
35452,FALSE,TRUE,FALSE
35453,FALSE,TRUE,FALSE
35454,FALSE,FALSE,TRUE
35455,FALSE,TRUE,FALSE
35456,FALSE,FALSE,TRUE
35457,TRUE,FALSE,FALSE
35458,TRUE,FALSE,FALSE
35459,FALSE,TRUE,FALSE
35460,FALSE,FALSE,TRUE
35461,FALSE,FALSE,TRUE
35462,TRUE,FALSE,FALSE
35463,FALSE,FALSE,TRUE
35464,FALSE,FALSE,TRUE
35465,TRUE,FALSE,FALSE
35466,TRUE,FALSE,FALSE
35467,TRUE,FALSE,FALSE
35468,FALSE,TRUE,FALSE
35469,TRUE,FALSE,FALSE
35470,FALSE,FALSE,TRUE
35471,TRUE,FALSE,FALSE
35472,FALSE,FALSE,TRUE
35473,FALSE,TRUE,FALSE
35474,TRUE,FALSE,FALSE
35475,FALSE,FALSE,TRUE
35476,FALSE,TRUE,FALSE
35477,TRUE,FALSE,FALSE
35478,TRUE,FALSE,FALSE
35479,TRUE,FALSE,FALSE
35480,FALSE,TRUE,FALSE
35481,FALSE,FALSE,TRUE
35482,FALSE,TRUE,FALSE
35483,FALSE,TRUE,FALSE
35484,FALSE,FALSE,TRUE
35485,TRUE,FALSE,FALSE
35486,FALSE,TRUE,FALSE
35487,FALSE,TRUE,FALSE
35488,FALSE,FALSE,TRUE
35489,FALSE,TRUE,FALSE
35490,FALSE,FALSE,TRUE
35491,TRUE,FALSE,FALSE
35492,TRUE,FALSE,FALSE
35493,TRUE,FALSE,FALSE
35494,FALSE,FALSE,TRUE
35495,TRUE,FALSE,FALSE
35496,FALSE,FALSE,TRUE
35497,FALSE,TRUE,FALSE
35498,FALSE,FALSE,TRUE
35499,FALSE,TRUE,FALSE
35500,FALSE,FALSE,TRUE
35501,FALSE,TRUE,FALSE
35502,FALSE,TRUE,FALSE
35503,FALSE,TRUE,FALSE
35504,FALSE,FALSE,TRUE
35505,FALSE,TRUE,FALSE
35506,FALSE,TRUE,FALSE
35507,FALSE,FALSE,TRUE
35508,FALSE,FALSE,TRUE
35509,FALSE,FALSE,TRUE
35510,FALSE,FALSE,TRUE
35511,TRUE,FALSE,FALSE
35512,FALSE,TRUE,FALSE
35513,FALSE,FALSE,TRUE
35514,TRUE,FALSE,FALSE
35515,FALSE,TRUE,FALSE
35516,TRUE,FALSE,FALSE
35517,FALSE,TRUE,FALSE
35518,FALSE,FALSE,TRUE
35519,TRUE,FALSE,FALSE
35520,TRUE,FALSE,FALSE
35521,FALSE,TRUE,FALSE
35522,FALSE,FALSE,TRUE
35523,TRUE,FALSE,FALSE
35524,FALSE,TRUE,FALSE
35525,FALSE,TRUE,FALSE
35526,TRUE,FALSE,FALSE
35527,FALSE,TRUE,FALSE
35528,FALSE,TRUE,FALSE
35529,FALSE,FALSE,TRUE
35530,TRUE,FALSE,FALSE
35531,FALSE,FALSE,TRUE
35532,TRUE,FALSE,FALSE
35533,TRUE,FALSE,FALSE
35534,TRUE,FALSE,FALSE
35535,FALSE,FALSE,TRUE
35536,FALSE,TRUE,FALSE
35537,TRUE,FALSE,FALSE
35538,TRUE,FALSE,FALSE
35539,FALSE,FALSE,TRUE
35540,FALSE,FALSE,TRUE
35541,TRUE,FALSE,FALSE
35542,FALSE,TRUE,FALSE
35543,TRUE,FALSE,FALSE
35544,FALSE,FALSE,TRUE
35545,FALSE,TRUE,FALSE
35546,TRUE,FALSE,FALSE
35547,TRUE,FALSE,FALSE
35548,TRUE,FALSE,FALSE
35549,FALSE,FALSE,TRUE
35550,FALSE,TRUE,FALSE
35551,FALSE,FALSE,TRUE
35552,FALSE,TRUE,FALSE
35553,FALSE,FALSE,TRUE
35554,FALSE,FALSE,TRUE
35555,FALSE,TRUE,FALSE
35556,FALSE,TRUE,FALSE
35557,FALSE,FALSE,TRUE
35558,FALSE,FALSE,FALSE
35559,FALSE,TRUE,FALSE
35560,FALSE,TRUE,FALSE
35561,FALSE,TRUE,FALSE
35562,FALSE,FALSE,FALSE
35563,FALSE,FALSE,TRUE
35564,TRUE,FALSE,FALSE
35565,TRUE,FALSE,FALSE
35566,FALSE,TRUE,FALSE
35567,TRUE,FALSE,FALSE
35568,FALSE,FALSE,TRUE
35569,FALSE,TRUE,TRUE
35570,FALSE,TRUE,FALSE
35571,FALSE,TRUE,FALSE
35572,FALSE,FALSE,TRUE
35573,TRUE,FALSE,FALSE
35574,FALSE,TRUE,FALSE
35575,TRUE,FALSE,FALSE
35576,TRUE,FALSE,FALSE
35577,TRUE,FALSE,FALSE
35578,TRUE,FALSE,FALSE
35579,FALSE,FALSE,TRUE
35580,FALSE,TRUE,FALSE
35581,FALSE,TRUE,FALSE
35582,TRUE,FALSE,FALSE
35583,TRUE,FALSE,FALSE
35584,FALSE,TRUE,FALSE
35585,FALSE,TRUE,FALSE
35586,FALSE,FALSE,TRUE
35587,FALSE,FALSE,TRUE
35588,TRUE,FALSE,FALSE
35589,FALSE,FALSE,TRUE
35590,FALSE,TRUE,FALSE
35591,FALSE,TRUE,FALSE
35592,FALSE,TRUE,FALSE
35593,FALSE,TRUE,FALSE
35594,FALSE,FALSE,TRUE
35595,FALSE,FALSE,TRUE
35596,FALSE,TRUE,FALSE
35597,TRUE,FALSE,FALSE
35598,FALSE,TRUE,FALSE
35599,FALSE,TRUE,FALSE
35600,FALSE,FALSE,TRUE
35601,FALSE,FALSE,TRUE
35602,FALSE,FALSE,TRUE
35603,TRUE,FALSE,FALSE
35604,TRUE,FALSE,FALSE
35605,FALSE,TRUE,FALSE
35606,FALSE,TRUE,FALSE
35607,TRUE,FALSE,FALSE
35608,FALSE,TRUE,FALSE
35609,FALSE,TRUE,FALSE
35610,FALSE,FALSE,TRUE
35611,FALSE,TRUE,FALSE
35612,TRUE,FALSE,FALSE
35613,TRUE,FALSE,FALSE
35614,FALSE,TRUE,FALSE
35615,FALSE,TRUE,FALSE
35616,TRUE,FALSE,FALSE
35617,FALSE,FALSE,TRUE
35618,FALSE,FALSE,TRUE
35619,FALSE,TRUE,FALSE
35620,FALSE,TRUE,FALSE
35621,TRUE,FALSE,FALSE
35622,FALSE,TRUE,FALSE
35623,FALSE,TRUE,FALSE
35624,FALSE,FALSE,TRUE
35625,FALSE,TRUE,FALSE
35626,FALSE,FALSE,TRUE
35627,FALSE,TRUE,FALSE
35628,TRUE,FALSE,FALSE
35629,FALSE,FALSE,TRUE
35630,FALSE,FALSE,TRUE
35631,FALSE,FALSE,TRUE
35632,FALSE,FALSE,TRUE
35633,TRUE,FALSE,FALSE
35634,FALSE,TRUE,FALSE
35635,FALSE,TRUE,FALSE
35636,FALSE,TRUE,FALSE
35637,FALSE,FALSE,TRUE
35638,TRUE,FALSE,FALSE
35639,FALSE,FALSE,TRUE
35640,TRUE,FALSE,FALSE
35641,FALSE,FALSE,TRUE
35642,TRUE,FALSE,FALSE
35643,TRUE,FALSE,FALSE
